Statistik,Gebiet,Jahr,Straftat_Gesetz,Art_der_Straftat,Staatsangehoerigkeit,Geschlecht,Wert_Anzahl,source_year,source_file
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbGG  ,Arbeitsgerichtsgesetz ArbGG ,Verurteilte insgesamt,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbGG  ,Arbeitsgerichtsgesetz ArbGG ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbGG  ,Arbeitsgerichtsgesetz ArbGG ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbGG  ,Arbeitsgerichtsgesetz ArbGG ,Verurteilte insgesamt,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbGG  ,Arbeitsgerichtsgesetz ArbGG ,Verurteilte Deutsche,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbGG  ,Arbeitsgerichtsgesetz ArbGG ,Verurteilte Ausländer,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbSchG  ,Arbeitsschutzgesetz ArbSchG ,Verurteilte insgesamt,Männer,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbSchG  ,Arbeitsschutzgesetz ArbSchG ,Verurteilte Deutsche,Männer,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbSchG  ,Arbeitsschutzgesetz ArbSchG ,Verurteilte Ausländer,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbSchG  ,Arbeitsschutzgesetz ArbSchG ,Verurteilte insgesamt,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbSchG  ,Arbeitsschutzgesetz ArbSchG ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbSchG  ,Arbeitsschutzgesetz ArbSchG ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbSchG  ,Arbeitsschutzgesetz ArbSchG ,Verurteilte insgesamt,insgesamt,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbSchG  ,Arbeitsschutzgesetz ArbSchG ,Verurteilte Deutsche,insgesamt,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbSchG  ,Arbeitsschutzgesetz ArbSchG ,Verurteilte Ausländer,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbZG  ,Arbeitszeitgesetz ArbZG ,Verurteilte insgesamt,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbZG  ,Arbeitszeitgesetz ArbZG ,Verurteilte Deutsche,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbZG  ,Arbeitszeitgesetz ArbZG ,Verurteilte Ausländer,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbZG  ,Arbeitszeitgesetz ArbZG ,Verurteilte insgesamt,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbZG  ,Arbeitszeitgesetz ArbZG ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbZG  ,Arbeitszeitgesetz ArbZG ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbZG  ,Arbeitszeitgesetz ArbZG ,Verurteilte insgesamt,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbZG  ,Arbeitszeitgesetz ArbZG ,Verurteilte Deutsche,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,ArbZG  ,Arbeitszeitgesetz ArbZG ,Verurteilte Ausländer,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AMG  ,"Arzneimittelgesetz §§ 95, 96 AMG ",Verurteilte insgesamt,Männer,252,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AMG  ,"Arzneimittelgesetz §§ 95, 96 AMG ",Verurteilte Deutsche,Männer,133,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AMG  ,"Arzneimittelgesetz §§ 95, 96 AMG ",Verurteilte Ausländer,Männer,119,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AMG  ,"Arzneimittelgesetz §§ 95, 96 AMG ",Verurteilte insgesamt,Frauen,37,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AMG  ,"Arzneimittelgesetz §§ 95, 96 AMG ",Verurteilte Deutsche,Frauen,24,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AMG  ,"Arzneimittelgesetz §§ 95, 96 AMG ",Verurteilte Ausländer,Frauen,13,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AMG  ,"Arzneimittelgesetz §§ 95, 96 AMG ",Verurteilte insgesamt,insgesamt,289,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AMG  ,"Arzneimittelgesetz §§ 95, 96 AMG ",Verurteilte Deutsche,insgesamt,157,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AMG  ,"Arzneimittelgesetz §§ 95, 96 AMG ",Verurteilte Ausländer,insgesamt,132,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz insgesamt AsylG Summe 4052 bis 4054,Verurteilte insgesamt,Männer,78,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz insgesamt AsylG Summe 4052 bis 4054,Verurteilte Deutsche,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz insgesamt AsylG Summe 4052 bis 4054,Verurteilte Ausländer,Männer,78,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz insgesamt AsylG Summe 4052 bis 4054,Verurteilte insgesamt,Frauen,3,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz insgesamt AsylG Summe 4052 bis 4054,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz insgesamt AsylG Summe 4052 bis 4054,Verurteilte Ausländer,Frauen,3,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz insgesamt AsylG Summe 4052 bis 4054,Verurteilte insgesamt,insgesamt,81,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz insgesamt AsylG Summe 4052 bis 4054,Verurteilte Deutsche,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz insgesamt AsylG Summe 4052 bis 4054,Verurteilte Ausländer,insgesamt,81,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 AsylG ,Verurteilte insgesamt,Männer,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 AsylG ,Verurteilte Deutsche,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 AsylG ,Verurteilte Ausländer,Männer,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 AsylG ,Verurteilte insgesamt,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 AsylG ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 AsylG ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 AsylG ,Verurteilte insgesamt,insgesamt,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 AsylG ,Verurteilte Deutsche,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 AsylG ,Verurteilte Ausländer,insgesamt,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 a AsylG ,Verurteilte insgesamt,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 a AsylG ,Verurteilte Deutsche,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 a AsylG ,Verurteilte Ausländer,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 a AsylG ,Verurteilte insgesamt,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 a AsylG ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 a AsylG ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 a AsylG ,Verurteilte insgesamt,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 a AsylG ,Verurteilte Deutsche,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 84 a AsylG ,Verurteilte Ausländer,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 85 AsylG ,Verurteilte insgesamt,Männer,77,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 85 AsylG ,Verurteilte Deutsche,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 85 AsylG ,Verurteilte Ausländer,Männer,77,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 85 AsylG ,Verurteilte insgesamt,Frauen,3,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 85 AsylG ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 85 AsylG ,Verurteilte Ausländer,Frauen,3,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 85 AsylG ,Verurteilte insgesamt,insgesamt,80,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 85 AsylG ,Verurteilte Deutsche,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AsylG  ,Asylgesetz § 85 AsylG ,Verurteilte Ausländer,insgesamt,80,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AusgStG  ,Ausgangsstoffgesetz AusgStG ,Verurteilte insgesamt,Männer,6,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AusgStG  ,Ausgangsstoffgesetz AusgStG ,Verurteilte Deutsche,Männer,4,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AusgStG  ,Ausgangsstoffgesetz AusgStG ,Verurteilte Ausländer,Männer,2,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AusgStG  ,Ausgangsstoffgesetz AusgStG ,Verurteilte insgesamt,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AusgStG  ,Ausgangsstoffgesetz AusgStG ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AusgStG  ,Ausgangsstoffgesetz AusgStG ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AusgStG  ,Ausgangsstoffgesetz AusgStG ,Verurteilte insgesamt,insgesamt,6,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AusgStG  ,Ausgangsstoffgesetz AusgStG ,Verurteilte Deutsche,insgesamt,4,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AusgStG  ,Ausgangsstoffgesetz AusgStG ,Verurteilte Ausländer,insgesamt,2,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AZRG  ,Ausländerzentralregistergesetz § 42 AZRG ,Verurteilte insgesamt,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AZRG  ,Ausländerzentralregistergesetz § 42 AZRG ,Verurteilte Deutsche,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AZRG  ,Ausländerzentralregistergesetz § 42 AZRG ,Verurteilte Ausländer,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AZRG  ,Ausländerzentralregistergesetz § 42 AZRG ,Verurteilte insgesamt,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AZRG  ,Ausländerzentralregistergesetz § 42 AZRG ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AZRG  ,Ausländerzentralregistergesetz § 42 AZRG ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AZRG  ,Ausländerzentralregistergesetz § 42 AZRG ,Verurteilte insgesamt,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AZRG  ,Ausländerzentralregistergesetz § 42 AZRG ,Verurteilte Deutsche,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AZRG  ,Ausländerzentralregistergesetz § 42 AZRG ,Verurteilte Ausländer,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AWG  ,Außenwirtschaftsgesetz AWG ,Verurteilte insgesamt,Männer,39,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AWG  ,Außenwirtschaftsgesetz AWG ,Verurteilte Deutsche,Männer,23,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AWG  ,Außenwirtschaftsgesetz AWG ,Verurteilte Ausländer,Männer,16,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AWG  ,Außenwirtschaftsgesetz AWG ,Verurteilte insgesamt,Frauen,36,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AWG  ,Außenwirtschaftsgesetz AWG ,Verurteilte Deutsche,Frauen,12,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AWG  ,Außenwirtschaftsgesetz AWG ,Verurteilte Ausländer,Frauen,24,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AWG  ,Außenwirtschaftsgesetz AWG ,Verurteilte insgesamt,insgesamt,75,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AWG  ,Außenwirtschaftsgesetz AWG ,Verurteilte Deutsche,insgesamt,35,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,AWG  ,Außenwirtschaftsgesetz AWG ,Verurteilte Ausländer,insgesamt,40,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BetrVG  ,Betriebsverfassungsgesetz BetrVG ,Verurteilte insgesamt,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BetrVG  ,Betriebsverfassungsgesetz BetrVG ,Verurteilte Deutsche,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BetrVG  ,Betriebsverfassungsgesetz BetrVG ,Verurteilte Ausländer,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BetrVG  ,Betriebsverfassungsgesetz BetrVG ,Verurteilte insgesamt,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BetrVG  ,Betriebsverfassungsgesetz BetrVG ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BetrVG  ,Betriebsverfassungsgesetz BetrVG ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BetrVG  ,Betriebsverfassungsgesetz BetrVG ,Verurteilte insgesamt,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BetrVG  ,Betriebsverfassungsgesetz BetrVG ,Verurteilte Deutsche,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BetrVG  ,Betriebsverfassungsgesetz BetrVG ,Verurteilte Ausländer,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BörsG  ,Börsengesetz (§ 49) BörsG ,Verurteilte insgesamt,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BörsG  ,Börsengesetz (§ 49) BörsG ,Verurteilte Deutsche,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BörsG  ,Börsengesetz (§ 49) BörsG ,Verurteilte Ausländer,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BörsG  ,Börsengesetz (§ 49) BörsG ,Verurteilte insgesamt,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BörsG  ,Börsengesetz (§ 49) BörsG ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BörsG  ,Börsengesetz (§ 49) BörsG ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BörsG  ,Börsengesetz (§ 49) BörsG ,Verurteilte insgesamt,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BörsG  ,Börsengesetz (§ 49) BörsG ,Verurteilte Deutsche,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BörsG  ,Börsengesetz (§ 49) BörsG ,Verurteilte Ausländer,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BÄO  ,Bundesärzteordnung BÄO ,Verurteilte insgesamt,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BÄO  ,Bundesärzteordnung BÄO ,Verurteilte Deutsche,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BÄO  ,Bundesärzteordnung BÄO ,Verurteilte Ausländer,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BÄO  ,Bundesärzteordnung BÄO ,Verurteilte insgesamt,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BÄO  ,Bundesärzteordnung BÄO ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BÄO  ,Bundesärzteordnung BÄO ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BÄO  ,Bundesärzteordnung BÄO ,Verurteilte insgesamt,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BÄO  ,Bundesärzteordnung BÄO ,Verurteilte Deutsche,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BÄO  ,Bundesärzteordnung BÄO ,Verurteilte Ausländer,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BApO  ,Bundes-Apothekerordnung BApO ,Verurteilte insgesamt,Männer,9,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BApO  ,Bundes-Apothekerordnung BApO ,Verurteilte Deutsche,Männer,5,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BApO  ,Bundes-Apothekerordnung BApO ,Verurteilte Ausländer,Männer,4,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BApO  ,Bundes-Apothekerordnung BApO ,Verurteilte insgesamt,Frauen,3,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BApO  ,Bundes-Apothekerordnung BApO ,Verurteilte Deutsche,Frauen,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BApO  ,Bundes-Apothekerordnung BApO ,Verurteilte Ausländer,Frauen,2,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BApO  ,Bundes-Apothekerordnung BApO ,Verurteilte insgesamt,insgesamt,12,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BApO  ,Bundes-Apothekerordnung BApO ,Verurteilte Deutsche,insgesamt,6,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BApO  ,Bundes-Apothekerordnung BApO ,Verurteilte Ausländer,insgesamt,6,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BBergG  ,Bundesberggesetz § 146 BBergG ,Verurteilte insgesamt,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BBergG  ,Bundesberggesetz § 146 BBergG ,Verurteilte Deutsche,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BBergG  ,Bundesberggesetz § 146 BBergG ,Verurteilte Ausländer,Männer,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BBergG  ,Bundesberggesetz § 146 BBergG ,Verurteilte insgesamt,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BBergG  ,Bundesberggesetz § 146 BBergG ,Verurteilte Deutsche,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BBergG  ,Bundesberggesetz § 146 BBergG ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BBergG  ,Bundesberggesetz § 146 BBergG ,Verurteilte insgesamt,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BBergG  ,Bundesberggesetz § 146 BBergG ,Verurteilte Deutsche,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BBergG  ,Bundesberggesetz § 146 BBergG ,Verurteilte Ausländer,insgesamt,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BDSG  ,Bundesdatenschutzgesetz BDSG ,Verurteilte insgesamt,Männer,6,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BDSG  ,Bundesdatenschutzgesetz BDSG ,Verurteilte Deutsche,Männer,5,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BDSG  ,Bundesdatenschutzgesetz BDSG ,Verurteilte Ausländer,Männer,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BDSG  ,Bundesdatenschutzgesetz BDSG ,Verurteilte insgesamt,Frauen,4,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BDSG  ,Bundesdatenschutzgesetz BDSG ,Verurteilte Deutsche,Frauen,4,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BDSG  ,Bundesdatenschutzgesetz BDSG ,Verurteilte Ausländer,Frauen,-,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BDSG  ,Bundesdatenschutzgesetz BDSG ,Verurteilte insgesamt,insgesamt,10,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BDSG  ,Bundesdatenschutzgesetz BDSG ,Verurteilte Deutsche,insgesamt,9,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BDSG  ,Bundesdatenschutzgesetz BDSG ,Verurteilte Ausländer,insgesamt,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BJagdG  ,Bundesjagdgesetz BJagdG ,Verurteilte insgesamt,Männer,3,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BJagdG  ,Bundesjagdgesetz BJagdG ,Verurteilte Deutsche,Männer,2,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BJagdG  ,Bundesjagdgesetz BJagdG ,Verurteilte Ausländer,Männer,1,2024,bund-2024.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2024,BJagdG  ,Bundesjagdgesetz BJagdG ,Verurteilte insgesamt,Frauen,1,2024,bund-2024.xlsx
